UMAP_1,UMAP_2,tSNE_1,tSNE_2,True_Label,Predicted_Label,PD_Probability
0.1608438562126569,-1.9170993718299023,62.23763,71.16141,0,0,2.503281237263309e-06
0.1608438562126569,-1.9170993718299023,62.23763,71.16141,0,0,2.503281237263309e-06
-0.5827661026520269,0.5807207198476986,26.38429,-85.93539,0,0,3.488336868057315e-07
1.122171387599444,-0.5238852389646086,27.182644,2.4354599,0,0,4.6643158668930404e-07
-0.3978410222511514,-1.8517365033570885,-10.906973,97.16786,0,0,3.427741115092561e-06
1.2326998879386453,-0.40787741233295627,-33.64604,-70.51864,0,0,1.248993831173601e-06
-0.2164602622025797,-0.27687213708836733,39.477684,-6.5497746,0,0,2.0048108670499826e-07
2.085797742388212,-0.11244565367268732,-38.528107,5.623058,0,0,3.383967443912883e-06
2.085797742388212,-0.11244565367268732,-37.685123,4.532753,0,0,3.383967443912883e-06
2.085797742388212,-0.11244565367268732,-38.528107,5.623058,0,0,3.383967443912883e-06
2.085797742388212,-0.11244565367268732,-38.528107,5.623058,0,0,3.383967443912883e-06
1.6961418030513595,0.04364767626772823,6.98181,-75.144325,0,0,1.1899595413596273e-07
1.6961418030513595,0.04364767626772823,7.652311,-74.778114,0,0,1.1899595413596273e-07
1.6961418030513595,0.04364767626772823,7.0265765,-74.319405,0,0,1.1899595413596273e-07
1.4142796084170046,1.5778360405916192,-10.709149,57.96349,0,0,1.111306169096389e-06
0.249250467220181,0.5307008796358205,54.903828,60.62311,0,0,1.2540026514854024e-06
0.249250467220181,0.5307008796358205,54.903828,60.62311,0,0,1.2540026514854024e-06
0.249250467220181,0.5307008796358205,54.6489,59.803284,0,0,1.2540026514854024e-06
0.31827326959634533,0.09111232639618073,51.660564,62.40198,0,0,1.144372538889566e-06
0.31827326959634533,0.09111232639618073,51.660564,62.40198,0,0,1.144372538889566e-06
0.31827326959634533,0.09111232639618073,51.660564,62.40198,0,0,1.144372538889566e-06
-0.4746171201544166,-0.6606710257365875,-8.768409,104.26209,0,0,1.629957720051502e-06
-0.6797516173283713,-0.8813557327729353,-41.498604,-11.910397,0,0,1.111306169096389e-06
0.5514198826606777,0.6899958998750221,31.387104,45.25656,0,0,3.973718626748991e-07
0.5514198826606777,0.6899958998750221,31.387104,45.25656,0,0,3.973718626748991e-07
-2.0468858122635316,1.066366533289825,-71.231964,69.53748,0,0,2.243775100788074e-06
1.6582731260019845,-1.227574832795144,-38.22924,-77.10247,0,0,6.694322652310096e-06
0.41613225608099913,-2.063986624289501,-5.8989034,-111.735435,0,0,1.6783130190536534e-06
-0.23530709511003373,-0.1073637128882209,-54.454067,47.694107,0,0,6.234134977887865e-08
-0.251601110600281,0.148267763016196,-35.58722,-43.714134,0,0,4.269931853600111e-07
-0.251601110600281,0.148267763016196,-35.75232,-44.05034,0,0,4.269931853600111e-07
-0.5919360080510373,-0.015042520932161558,63.385246,16.013027,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,60.63102,17.288816,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,61.84527,17.59845,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,62.392715,15.120985,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,63.06757,17.355137,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,62.291706,16.381458,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,61.175816,15.095352,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,60.201294,16.018942,0,0,3.7251076844575815e-07
-0.5919360080510373,-0.015042520932161558,61.333427,16.3168,0,0,3.7251076844575815e-07
0.584236199377437,1.3496399309906362,18.979118,-15.933303,1,0,2.8887629720387674e-07
-2.291745899213161,0.8061002389260237,-73.22095,37.892876,0,0,8.333274417117508e-07
-2.291745899213161,0.8061002389260237,-73.22095,37.892876,0,0,8.333274417117508e-07
-2.291745899213161,0.8061002389260237,-73.22095,37.892876,0,0,8.333274417117508e-07
-2.291745899213161,0.8061002389260237,-73.22095,37.892876,0,0,8.333274417117508e-07
0.2498244337727136,-1.2207016503984032,43.05081,-17.898615,0,0,8.218516545759279e-07
0.2498244337727136,-1.2207016503984032,43.05081,-17.898615,0,0,8.218516545759279e-07
0.625328245672922,0.9958466804123093,-38.03572,77.44262,0,0,9.708851304810885e-08
0.19705483227838708,-1.0506734296573474,-14.244413,91.020836,0,0,4.195542208049322e-06
0.19705483227838708,-1.0506734296573474,-13.755308,91.1033,0,0,4.195542208049322e-06
-0.48523770040287045,0.1954192837774804,58.141766,-81.82974,0,0,1.9086837539871966e-07
0.016132028461601975,0.04961436045249895,44.379974,63.425888,0,0,5.510899444672507e-07
-0.9310821862988365,-1.7315938404734827,-37.917572,107.271965,0,0,2.787925877421027e-07
-0.9310821862988365,-1.7315938404734827,-37.547394,108.667145,0,0,2.787925877421027e-07
-0.9310821862988365,-1.7315938404734827,-37.547394,108.667145,0,0,2.787925877421027e-07
-0.9310821862988365,-1.7315938404734827,-37.547394,108.667145,0,0,2.787925877421027e-07
-0.9310821862988365,-1.7315938404734827,-37.547394,108.667145,0,0,2.787925877421027e-07
0.7641579081119771,1.3119719987107195,44.706207,98.900635,0,0,1.2312549779107265e-07
-1.6939637764542903,0.3792748759668002,-72.73676,68.901634,0,0,4.614059423050417e-07
-1.6939637764542903,0.3792748759668002,-73.73684,68.22388,0,0,4.614059423050417e-07
-1.6939637764542903,0.3792748759668002,-73.59396,69.34166,0,0,4.614059423050417e-07
1.1176174277770639,0.02152923299239073,69.31954,6.1667204,0,0,6.299966765417934e-07
0.12402579442470679,-0.24741777293727332,38.582638,65.431694,0,0,2.9928146614716455e-07
0.12402579442470679,-0.24741777293727332,37.7442,65.52166,0,0,2.9928146614716455e-07
0.12402579442470679,-0.24741777293727332,38.358757,66.284454,0,0,2.9928146614716455e-07
-1.546937590643406,0.3587033932725794,11.5763855,62.697334,0,0,4.1220800236061513e-07
1.3745519398685788,0.7015945509254473,-34.656796,-65.231026,0,0,1.1822182339237297e-06
1.3745519398685788,0.7015945509254473,-35.326847,-64.62845,0,0,1.1822182339237297e-06
0.05563651223642553,1.4593339479113074,-10.77472,64.73221,0,0,5.882276204289163e-07
1.707828016887742,0.3926943312353388,13.266423,-58.027573,0,0,1.1899177847504321e-07
1.707828016887742,0.3926943312353388,13.266423,-58.027573,0,0,1.1899177847504321e-07
1.707828016887742,0.3926943312353388,13.266423,-58.027573,0,0,1.1899177847504321e-07
1.707828016887742,0.3926943312353388,13.266423,-58.027573,0,0,1.1899177847504321e-07
1.8385918010213127,-0.36861569691599283,-2.721561,-87.61375,0,0,2.252997056546609e-06
-0.6165468760345076,0.31765011033568546,-60.493492,68.13831,0,0,6.676832544693637e-07
-0.6165468760345076,0.31765011033568546,-59.462975,68.56534,0,0,6.676832544693637e-07
-0.6165468760345076,0.31765011033568546,-60.05714,69.184875,0,0,6.676832544693637e-07
-0.6165468760345076,0.31765011033568546,-60.963646,68.91613,0,0,6.676832544693637e-07
0.6274588851389994,-0.2572474692099791,-0.5494075,105.04398,0,0,2.3873928063516675e-06
0.7905618871304685,-1.8176161648699094,-3.5706787,-104.2806,0,0,1.5631599824769677e-06
1.8355911845457826,-0.978909872480808,42.37769,-36.493668,0,0,4.391680480777906e-06
1.8355911845457826,-0.978909872480808,42.37769,-36.493668,0,0,4.391680480777906e-06
1.431882021624943,2.511940356200249,-33.46652,47.360676,0,0,1.0161429810270253e-07
-1.8199408194957978,0.2701800395081301,-90.4928,46.217045,0,0,1.880740288066614e-07
-1.8199408194957978,0.2701800395081301,-90.4928,46.217045,0,0,1.880740288066614e-07
-1.8199408194957978,0.2701800395081301,-90.4928,46.217045,0,0,1.880740288066614e-07
-1.8199408194957978,0.2701800395081301,-90.4928,46.217045,0,0,1.880740288066614e-07
0.16218902340075902,-2.4414083434709672,105.555565,29.474146,0,0,1.3321212797052489e-06
0.16218902340075902,-2.4414083434709672,105.555565,29.474146,0,0,1.3321212797052489e-06
1.3281435770602663,0.36693684435577206,11.250609,-13.227888,0,0,2.3813744809945598e-07
1.3281435770602663,0.36693684435577206,11.250609,-13.227888,0,0,2.3813744809945598e-07
1.0723634143767269,0.06662436194727157,12.6438675,-60.75947,0,0,1.419941418694324e-07
1.0723634143767269,0.06662436194727157,14.013733,-61.94314,0,0,1.419941418694324e-07
1.0723634143767269,0.06662436194727157,12.82565,-62.021088,0,0,1.419941418694324e-07
1.0723634143767269,0.06662436194727157,14.106705,-60.665195,0,0,1.419941418694324e-07
1.0723634143767269,0.06662436194727157,14.106705,-60.665195,0,0,1.419941418694324e-07
1.0723634143767269,0.06662436194727157,12.6438675,-60.75947,0,0,1.419941418694324e-07
-1.530815259650413,-1.2732222061608416,55.707565,11.154232,0,0,2.305812285605023e-07
-2.072355020340463,-0.105097977856572,-73.33805,-23.014502,0,0,3.7965310522810383e-07
-1.6204068021474556,1.1393166445607614,-74.77952,24.388111,0,0,3.8484025486139753e-07
-1.6204068021474556,1.1393166445607614,-73.73549,24.720722,0,0,3.8484025486139753e-07
-1.6204068021474556,1.1393166445607614,-74.79238,25.474934,0,0,3.8484025486139753e-07
-1.6204068021474556,1.1393166445607614,-75.446,23.533787,0,0,3.8484025486139753e-07
-1.6204068021474556,1.1393166445607614,-74.13771,23.504646,0,0,3.8484025486139753e-07
-1.6204068021474556,1.1393166445607614,-75.831406,24.773863,0,0,3.8484025486139753e-07
-0.2854988746199446,-0.0851270912245333,-2.9861739,107.10993,0,0,1.4744482858098755e-06
-0.5363179614399782,-0.6557624766990956,-40.405502,-11.447205,0,0,1.1112919689877733e-06
2.133323439659327,-0.6150781910633716,9.878645,103.65902,0,0,1.0340136060067362e-06
2.133323439659327,-0.6150781910633716,9.878645,103.65902,0,0,1.0340136060067362e-06
2.133323439659327,-0.6150781910633716,9.878645,103.65902,0,0,1.0340136060067362e-06
-1.4662091309052898,1.0951340453620604,17.224545,48.648613,0,0,1.0000250730930357e-06
0.9025074376600247,0.12330590787323913,12.865189,-85.05275,0,0,2.825343571694093e-07
1.0234487120343183,-0.6686913157669172,-1.6826752,82.375435,0,0,3.8600999530377224e-06
-0.27811328771151494,-1.0779315614266018,19.771791,-90.53419,0,0,4.338927617216841e-07
-0.27811328771151494,-1.0779315614266018,19.771791,-90.53419,0,0,4.338927617216841e-07
-1.0395867272439754,1.9347566170952726,-51.235844,57.07543,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-52.43358,55.627804,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-52.43358,55.627804,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-53.121696,57.326416,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-51.235844,57.07543,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-52.43358,55.627804,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-53.121696,57.326416,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-52.43358,55.627804,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-53.121696,57.326416,0,0,6.400989260247351e-07
-1.0395867272439754,1.9347566170952726,-52.43358,55.627804,0,0,6.400989260247351e-07
1.0663801591846445,-1.6172833942422686,-35.788124,-89.397385,0,0,2.2872736934643433e-06
1.0309671684741688,-0.1443178757837961,0.13055563,-78.14411,0,0,4.4326300720205046e-07
0.7486110897210161,1.0174997013438822,-7.2616215,4.114101,0,0,3.2371330802605115e-07
0.7486110897210161,1.0174997013438822,-7.2616215,4.114101,0,0,3.2371330802605115e-07
-1.0915053027593282,0.5148169641184083,51.418343,21.943453,0,0,1.5137121943801956e-06
0.3597090056249985,0.5585766129587455,32.23895,68.02039,0,0,2.0398802088572322e-07
0.3597090056249985,0.5585766129587455,32.23895,68.02039,0,0,2.0398802088572322e-07
-0.12937493666316022,2.7016275499444653,-43.158047,49.1816,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-43.158047,49.1816,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-43.158047,49.1816,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-43.158047,49.1816,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-43.158047,49.1816,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-43.158047,49.1816,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-42.773354,51.166946,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-42.773354,51.166946,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-42.773354,51.166946,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-41.260296,49.050232,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-42.773354,51.166946,0,0,3.135874597007844e-07
-0.12937493666316022,2.7016275499444653,-41.160896,50.39117,0,0,3.135874597007844e-07
-2.421951544242486,1.083491048690582,17.86606,56.426556,0,0,6.698693349162605e-07
-2.421951544242486,1.083491048690582,17.86606,56.426556,0,0,6.698693349162605e-07
-0.817001256544055,0.1525276771731293,-13.683571,69.5304,0,0,4.3469806905160874e-07
1.0074786296953349,-1.226035428133454,57.650726,73.06008,0,0,2.77241685549763e-06
1.1580867441787188,-1.4039009187990934,-10.947577,-92.05962,0,0,6.802616392702212e-07
0.6545303822556693,-0.13894556857346674,2.9474125,86.33587,0,0,9.146726132623095e-07
-1.1256602877650945,0.9640684355003853,-63.19865,62.34363,0,0,3.0891249940089004e-07
1.0454838576079613,-1.200549781751072,90.78554,36.543514,0,0,3.555662702532216e-07
-0.545019983183987,-0.6736660763985808,51.7544,-90.29558,0,0,3.0279146384411824e-07
-0.545019983183987,-0.6736660763985808,52.57466,-90.8262,0,0,3.0279146384411824e-07
-0.545019983183987,-0.6736660763985808,52.59808,-89.90192,0,0,3.0279146384411824e-07
1.2533280549337764,-0.3984385797333848,94.045906,9.121935,0,0,2.8682597392832485e-07
1.2533280549337764,-0.3984385797333848,94.045906,9.121935,0,0,2.8682597392832485e-07
0.357990178029003,0.08537103102562245,-0.123024195,112.95731,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,1.4315832,113.10917,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,-0.123024195,112.95731,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,0.9951861,111.657906,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,0.9951861,111.657906,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,2.5742333,111.7449,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,0.9951861,111.657906,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,0.5959754,114.25226,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,2.68891,113.01021,0,0,1.4744482858098755e-06
0.357990178029003,0.08537103102562245,1.9636092,114.169464,0,0,1.4744482858098755e-06
-0.3581589008650831,-1.3186574688261934,14.425698,7.320684,0,0,8.412385422203606e-07
-0.3581589008650831,-1.3186574688261934,14.425698,7.320684,0,0,8.412385422203606e-07
-0.3581589008650831,-1.3186574688261934,15.181637,6.1312375,0,0,8.412385422203606e-07
-0.3581589008650831,-1.3186574688261934,14.425698,7.320684,0,0,8.412385422203606e-07
0.1564388184794547,-1.1887159526403015,10.5773325,-102.01078,0,0,3.9142433776526796e-07
0.1564388184794547,-1.1887159526403015,10.5773325,-102.01078,0,0,3.9142433776526796e-07
0.1564388184794547,-1.1887159526403015,10.5773325,-102.01078,0,0,3.9142433776526796e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-38.231136,27.990692,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-38.231136,27.990692,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-38.231136,27.990692,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-39.087593,29.855515,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-39.087593,29.855515,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-38.231136,27.990692,0,0,9.048827333728193e-07
-0.6525333231207447,1.883208191682455,-36.847366,29.589714,0,0,9.048827333728193e-07
1.339645629351924,-0.7757294697221955,85.04212,37.737526,0,0,1.3583426243904475e-07
0.7178648093997827,-2.0251062340194133,5.719929,-112.63324,0,0,1.6783130190536534e-06
0.7178648093997827,-2.0251062340194133,4.0722213,-112.4772,0,0,1.6783130190536534e-06
0.7178648093997827,-2.0251062340194133,5.719929,-112.63324,0,0,1.6783130190536534e-06
0.7178648093997827,-2.0251062340194133,4.7247696,-113.41936,0,0,1.6783130190536534e-06
0.7178648093997827,-2.0251062340194133,5.745587,-111.33497,0,0,1.6783130190536534e-06
0.7178648093997827,-2.0251062340194133,4.601721,-111.55668,0,0,1.6783130190536534e-06
2.615472998782493,0.3845829981546662,-1.0409485,-68.819435,0,0,2.563493747268713e-06
-0.11106699130456325,-0.590275066007103,-8.467057,103.11402,0,0,1.95048967845761e-06
0.7195754827151585,0.8422999373607334,-35.27247,68.94536,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-34.232887,68.231415,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-32.7094,67.85793,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-32.971554,69.34906,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-34.016266,66.95804,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-32.7094,67.85793,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-34.232887,68.231415,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-34.28083,69.819244,0,0,1.7836585309530338e-07
0.7195754827151585,0.8422999373607334,-32.971554,69.34906,0,0,1.7836585309530338e-07
-0.10042028137638524,-0.9461156268834556,110.50428,17.95421,0,0,3.5554766927147474e-07
-0.20369908213426607,0.6487083675602737,-59.800026,70.766396,0,0,2.6142004257928055e-07
0.6854887866704237,1.3319584002954383,71.39515,15.25661,0,0,1.8820689796236525e-07
0.6854887866704237,1.3319584002954383,71.892075,14.423814,0,0,1.8820689796236525e-07
0.6854887866704237,1.3319584002954383,72.531204,15.335968,0,0,1.8820689796236525e-07
0.6854887866704237,1.3319584002954383,72.769424,14.118296,0,0,1.8820689796236525e-07
-0.004616263119313555,-1.2907021291747591,-9.409991,97.53838,0,0,3.748528326286526e-06
-0.004616263119313555,-1.2907021291747591,-9.666901,98.08319,0,0,3.748528326286526e-06
0.90813000258144,0.4290311365877693,12.520534,-82.76195,1,0,1.473464503429416e-07
0.90813000258144,0.4290311365877693,11.352199,-83.59248,1,0,1.473464503429416e-07
0.90813000258144,0.4290311365877693,11.352199,-83.59248,1,0,1.473464503429416e-07
0.90813000258144,0.4290311365877693,12.520534,-82.76195,1,0,1.473464503429416e-07
0.90813000258144,0.4290311365877693,11.34873,-81.88254,1,0,1.473464503429416e-07
0.90813000258144,0.4290311365877693,10.337716,-82.73172,1,0,1.473464503429416e-07
0.90813000258144,0.4290311365877693,11.34873,-81.88254,1,0,1.473464503429416e-07
-0.6082051451834833,1.0609025945543313,-106.541,-1.1456062,0,0,9.048827333728193e-07
-2.0732218831250293,0.46222914173934954,14.298443,56.405422,0,0,9.475889638647259e-07
-2.0732218831250293,0.46222914173934954,14.298443,56.405422,0,0,9.475889638647259e-07
0.8298447559954457,-1.8334229795576418,60.335896,72.59369,0,0,8.371098488399895e-07
0.8298447559954457,-1.8334229795576418,59.94024,71.83699,0,0,8.371098488399895e-07
0.7681925974952176,1.5213566726865768,-16.640139,-41.393448,0,0,9.266866911628643e-07
0.7681925974952176,1.5213566726865768,-16.640139,-41.393448,0,0,9.266866911628643e-07
0.7681925974952176,1.5213566726865768,-16.640139,-41.393448,0,0,9.266866911628643e-07
0.6385894602589792,-0.9206668966356188,-41.37991,-7.158932,0,0,4.141963440091238e-06
-2.675402751483974,2.3169732731491233,-18.581768,59.621124,0,0,7.233339420116586e-07
0.7630101635541915,0.805296795853224,74.043526,15.136547,0,0,2.879022756263102e-07
-0.8916324908529613,-0.35866863653399805,63.860172,-72.00484,0,0,9.270658067779856e-07
-0.8916324908529613,-0.35866863653399805,64.6176,-71.12603,0,0,9.270658067779856e-07
-0.18989984925647996,0.2502771865072847,62.109932,-70.559685,0,0,9.270658067779856e-07
-0.18989984925647996,0.2502771865072847,62.109932,-70.559685,0,0,9.270658067779856e-07
-0.06329595369845192,0.6541251233757129,-41.82193,-20.95518,0,0,5.882276204289163e-07
-0.06329595369845192,0.6541251233757129,-41.82193,-20.95518,0,0,5.882276204289163e-07
-0.06329595369845192,0.6541251233757129,-41.82193,-20.95518,0,0,5.882276204289163e-07
-0.06329595369845192,0.6541251233757129,-42.65564,-21.67501,0,0,5.882276204289163e-07
